# time	voltage	position	halleffect	state	goal
1.7400000000000013	-0.03062567412706607	0.11330661643023532	false	LOWERING	1.0
1.7500000000000013	-0.030626492692537033	0.11280660291087727	false	LOWERING	1.0
1.7600000000000013	-0.030627261886911894	0.11230659020733845	false	LOWERING	1.0
1.7700000000000014	-0.03062798468568828	0.11180657827039688	false	LOWERING	1.0
1.7800000000000014	-0.030628663886378416	0.11130656705379945	false	LOWERING	1.0
1.7900000000000014	-0.030629302117224366	0.11080655651408301	false	LOWERING	1.0
1.8000000000000014	-0.030629901848422403	0.11030654661040612	false	LOWERING	1.0
1.8100000000000014	-0.03063046540129344	0.10980653730439098	false	LOWERING	1.0
1.8200000000000014	-0.03063099495729804	0.1093065285599749	false	LOWERING	1.0
1.8300000000000014	-0.030631492566562946	0.1088065203432707	false	LOWERING	1.0
1.8400000000000014	-0.03063196015571923	0.10830651262243554	false	LOWERING	1.0
1.8500000000000014	-0.030632399534846755	0.10780650536754761	false	LOWERING	1.0
1.8600000000000014	-0.03063281240576754	0.10730649855049032	false	LOWERING	1.0
1.8700000000000014	-0.03063320036694739	0.10680649214484336	false	LOWERING	1.0
1.8800000000000014	-0.030633564920762302	0.10630648612578043	false	LOWERING	1.0
1.8900000000000015	-0.030633907479155065	0.10580648046997314	false	LOWERING	1.0
1.9000000000000015	-0.030634229368603494	0.10530647515550058	false	LOWERING	1.0
1.9100000000000015	-0.030634531836370993	0.1048064701617645	false	LOWERING	1.0
1.9200000000000015	-0.030634816053304315	0.10430646546940948	false	LOWERING	1.0
1.9300000000000015	-0.030635083121105522	0.103806461060248	false	LOWERING	1.0
1.9400000000000015	-0.03063533407384189	0.10330645691718995	false	LOWERING	1.0
1.9500000000000015	-0.030635569883841196	0.10280645302417642	false	LOWERING	1.0
1.9600000000000015	-0.030635791464622697	0.10230644936611753	false	LOWERING	1.0
1.9700000000000015	-0.03063599967448316	0.10180644592883395	false	LOWERING	1.0
1.9800000000000015	-0.0306361953201717	0.10130644269900198	false	LOWERING	1.0
1.9900000000000015	-0.030636379160065008	0.10080643966410191	false	LOWERING	1.0
2.0000000000000013	-0.03063655190594372	0.10030643681236952	false	LOWERING	1.0
2.010000000000001	-0.030636714227488815	0.09980643413275046	false	LOWERING	1.0
2.020000000000001	-0.03063686675353061	0.09930643161485757	false	LOWERING	1.0
2.0300000000000007	-0.03063701007510744	0.09880642924893039	false	LOWERING	1.0
2.0400000000000005	-0.030637144747652778	0.09830642702579756	false	LOWERING	1.0
2.0500000000000003	-0.03063727129313243	0.09780642493684114	false	LOWERING	1.0
2.06	-0.030637390201543324	0.09730642297396327	false	LOWERING	1.0
2.07	-0.030637501934338562	0.0968064211295548	false	LOWERING	1.0
2.0799999999999996	-0.030637606923927807	0.09630641939646573	false	LOWERING	1.0
2.0899999999999994	-0.030637705577607477	0.09580641776797763	false	LOWERING	1.0
2.099999999999999	-0.03063779827728319	0.09530641623777747	false	LOWERING	1.0
2.109999999999999	-0.030637885382750474	0.09480641479993322	false	LOWERING	1.0
2.1199999999999988	-0.030637967231161856	0.09430641344887086	false	LOWERING	1.0
2.1299999999999986	-0.03063804414003002	0.09380641217935277	false	LOWERING	1.0
2.1399999999999983	-0.030638116407405436	0.09330641098645742	false	LOWERING	1.0
2.149999999999998	-0.030638184313297456	0.09280640986556031	false	LOWERING	1.0
2.159999999999998	-0.03063824812093996	0.09230640881231603	false	LOWERING	1.0
2.1699999999999977	-0.030638308077457488	0.09180640782264138	false	LOWERING	1.0
2.1799999999999975	-0.030638364415780384	0.09130640689269967	false	LOWERING	1.0
2.1899999999999973	-0.03063841735352346	0.09080640601888569	false	LOWERING	1.0
2.199999999999997	-0.030638467096788524	0.0903064051978119	false	LOWERING	1.0
2.209999999999997	-0.030638513837533132	0.0898064044262951	false	LOWERING	1.0
2.2199999999999966	-0.03063855775738422	0.08930640370134431	false	LOWERING	1.0
2.2299999999999964	-0.030638599026744373	0.08880640302014901	false	LOWERING	1.0
2.239999999999996	-0.03063863780491949	0.08830640238006826	false	LOWERING	1.0
2.249999999999996	-0.030638674242894348	0.08780640177862062	false	LOWERING	1.0
2.259999999999996	-0.03063870848178385	0.08730640121347433	false	LOWERING	1.0
2.2699999999999956	-0.030638740654148622	0.08680640068243842	false	LOWERING	1.0
2.2799999999999954	-0.030638770884533484	0.0863064001834541	false	LOWERING	1.0
2.289999999999995	-0.03063879929078306	0.08580639971458692	false	LOWERING	1.0
